,sessionId,trialID,step,Unnamed: 0,isAI,condition,ExperimentName,generation,trialType,trialIdx
80,636e6aa45fa132cb00661dc7,8,8,10,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
81,636e6aa45fa132cb00661dc7,11,8,10,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
82,636e6aa45fa132cb00661dc7,15,8,10,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
83,636e6aa45fa132cb00661dc7,18,8,10,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
84,636e6aa45fa132cb00661dc7,20,7,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
85,636e6aa45fa132cb00661dc7,21,8,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
86,636e6aa45fa132cb00661dc7,22,8,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
87,636e6aa45fa132cb00661dc7,23,8,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
88,636e6aa45fa132cb00661dc7,24,8,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
89,636e6aa45fa132cb00661dc7,25,8,10,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
90,636e6aa45fa132cb00661dc7,27,8,10,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
91,636e6aa45fa132cb00661dc7,28,8,10,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
92,636e6aa45fa132cb00661dc8,8,5,11,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
93,636e6aa45fa132cb00661dc8,11,8,11,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
94,636e6aa45fa132cb00661dc8,15,8,11,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
95,636e6aa45fa132cb00661dc8,18,8,11,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
96,636e6aa45fa132cb00661dc8,20,8,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
97,636e6aa45fa132cb00661dc8,21,8,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
98,636e6aa45fa132cb00661dc8,22,8,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
99,636e6aa45fa132cb00661dc8,23,8,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
100,636e6aa45fa132cb00661dc8,24,7,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
101,636e6aa45fa132cb00661dc8,25,8,11,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
102,636e6aa45fa132cb00661dc8,27,8,11,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
103,636e6aa45fa132cb00661dc8,28,8,11,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
104,636e6aa45fa132cb00661dc9,8,6,12,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
105,636e6aa45fa132cb00661dc9,11,5,12,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
106,636e6aa45fa132cb00661dc9,15,5,12,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
107,636e6aa45fa132cb00661dc9,18,8,12,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
108,636e6aa45fa132cb00661dc9,20,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
109,636e6aa45fa132cb00661dc9,21,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
110,636e6aa45fa132cb00661dc9,22,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
111,636e6aa45fa132cb00661dc9,23,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
112,636e6aa45fa132cb00661dc9,24,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
113,636e6aa45fa132cb00661dc9,25,8,12,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
114,636e6aa45fa132cb00661dc9,27,8,12,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
115,636e6aa45fa132cb00661dc9,28,8,12,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
116,636e6aa45fa132cb00661dca,8,7,13,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
117,636e6aa45fa132cb00661dca,11,8,13,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
118,636e6aa45fa132cb00661dca,15,8,13,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
119,636e6aa45fa132cb00661dca,18,8,13,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
120,636e6aa45fa132cb00661dca,20,8,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
121,636e6aa45fa132cb00661dca,21,8,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
122,636e6aa45fa132cb00661dca,22,7,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
123,636e6aa45fa132cb00661dca,23,8,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
124,636e6aa45fa132cb00661dca,24,6,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
125,636e6aa45fa132cb00661dca,25,4,13,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
126,636e6aa45fa132cb00661dca,27,8,13,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
127,636e6aa45fa132cb00661dca,28,8,13,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
128,636e6aa45fa132cb00661dcb,8,8,14,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
129,636e6aa45fa132cb00661dcb,11,8,14,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
130,636e6aa45fa132cb00661dcb,15,8,14,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
131,636e6aa45fa132cb00661dcb,18,8,14,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
132,636e6aa45fa132cb00661dcb,20,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
133,636e6aa45fa132cb00661dcb,21,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
134,636e6aa45fa132cb00661dcb,22,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
135,636e6aa45fa132cb00661dcb,23,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
136,636e6aa45fa132cb00661dcb,24,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
137,636e6aa45fa132cb00661dcb,25,8,14,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
138,636e6aa45fa132cb00661dcb,27,8,14,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
139,636e6aa45fa132cb00661dcb,28,8,14,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
140,636e6aa45fa132cb00661dcc,8,8,15,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
141,636e6aa45fa132cb00661dcc,11,8,15,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
142,636e6aa45fa132cb00661dcc,15,8,15,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
143,636e6aa45fa132cb00661dcc,18,8,15,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
144,636e6aa45fa132cb00661dcc,20,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
145,636e6aa45fa132cb00661dcc,21,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
146,636e6aa45fa132cb00661dcc,22,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
147,636e6aa45fa132cb00661dcc,23,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
148,636e6aa45fa132cb00661dcc,24,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
149,636e6aa45fa132cb00661dcc,25,8,15,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
150,636e6aa45fa132cb00661dcc,27,8,15,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
151,636e6aa45fa132cb00661dcc,28,8,15,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
152,636e6aa55fa132cb00661dce,8,6,16,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
153,636e6aa55fa132cb00661dce,11,4,16,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
154,636e6aa55fa132cb00661dce,15,4,16,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
155,636e6aa55fa132cb00661dce,18,8,16,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
156,636e6aa55fa132cb00661dce,20,2,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
157,636e6aa55fa132cb00661dce,21,8,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
158,636e6aa55fa132cb00661dce,22,1,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
159,636e6aa55fa132cb00661dce,23,5,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
160,636e6aa55fa132cb00661dce,24,8,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
161,636e6aa55fa132cb00661dce,25,4,16,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
162,636e6aa55fa132cb00661dce,27,8,16,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
163,636e6aa55fa132cb00661dce,28,8,16,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
164,636e6aa55fa132cb00661dcf,8,8,17,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
165,636e6aa55fa132cb00661dcf,11,7,17,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
166,636e6aa55fa132cb00661dcf,15,8,17,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,15
167,636e6aa55fa132cb00661dcf,18,8,17,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,18
168,636e6aa55fa132cb00661dcf,20,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,20
169,636e6aa55fa132cb00661dcf,21,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,21
170,636e6aa55fa132cb00661dcf,22,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,22
171,636e6aa55fa132cb00661dcf,23,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,23
172,636e6aa55fa132cb00661dcf,24,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,24
173,636e6aa55fa132cb00661dcf,25,8,17,False,AI_lineage,rn-iii-pilot-1B,1,individual,25
174,636e6aa55fa132cb00661dcf,27,8,17,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,27
175,636e6aa55fa132cb00661dcf,28,8,17,False,AI_lineage,rn-iii-pilot-1B,1,demonstration,28
176,636e6aa55fa132cb00661dd0,8,8,18,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,8
177,636e6aa55fa132cb00661dd0,11,8,18,False,AI_lineage,rn-iii-pilot-1B,1,social_learning_tryyourself,11
