playerId,trialIdx,trialType,score,maxLevelReached,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,networkId,myopic_score,ai_score,sessionId
ace,4.0,individual,500.0,2.0,200.0,200.0,-50.0,-50.0,400.0,-50.0,-50.0,-50.0,cce37bd21fb80f3cbaa7b58455355eae,800.0,1050.0,642bdb6f5b5b9c825f6d8ace
ace,5.0,individual,600.0,4.0,-50.0,200.0,200.0,-50.0,-50.0,-50.0,200.0,200.0,eed2f27f6258d3970134da1184f6dc75,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,10.0,try_yourself,250.0,1.0,200.0,100.0,-50.0,200.0,100.0,-50.0,-50.0,-50.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,12.0,try_yourself,1050.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,200.0,200.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,13.0,try_yourself,400.0,2.0,-50.0,-50.0,400.0,100.0,200.0,0.0,-50.0,-50.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,15.0,try_yourself,850.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,200.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,17.0,try_yourself,750.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,100.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,19.0,try_yourself,850.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,200.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,20.0,try_yourself,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,400.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ace
ace,22.0,try_yourself,1050.0,2.0,-50.0,-50.0,400.0,200.0,200.0,200.0,200.0,-50.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ace
ace,24.0,individual,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,fc144db7b177febc913f9005050cb09a,1600.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,25.0,individual,700.0,1.0,200.0,200.0,-50.0,0.0,200.0,200.0,-50.0,0.0,64f07dd51002f06bf7098bb582ccf8c3,1000.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,26.0,individual,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,f7ccd13cfcc31ef0211479cfeaf0d751,1200.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,27.0,individual,1050.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,400.0,200.0,200.0,8f35942fb5afa69e6f187a0cf4f1618a,500.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,29.0,demonstration,1200.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,fe2ed12a1837bfa36872c2e6d233b37e,1200.0,1150.0,642bdb6f5b5b9c825f6d8ace
ace,30.0,demonstration,950.0,2.0,200.0,100.0,200.0,-50.0,200.0,-50.0,-50.0,400.0,dfae8f381c69dc91a7c5beea75e45a89,1200.0,1050.0,642bdb6f5b5b9c825f6d8ace
acf,4.0,individual,-200.0,0.0,200.0,0.0,100.0,-50.0,-50.0,-50.0,-50.0,-50.0,f5d9fc0b1cf995ecf9962f126fe3b156,600.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,5.0,individual,650.0,1.0,100.0,-50.0,0.0,200.0,100.0,100.0,100.0,100.0,5fd9c9cf29a7fc38afcdbc9cddb6e981,1000.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,10.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,12.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,13.0,try_yourself,750.0,4.0,0.0,100.0,200.0,-50.0,-50.0,-50.0,200.0,400.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,15.0,try_yourself,550.0,4.0,0.0,100.0,200.0,-50.0,-50.0,-50.0,200.0,200.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,17.0,try_yourself,850.0,1.0,-50.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,19.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,20.0,try_yourself,700.0,0.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,100.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,22.0,try_yourself,700.0,0.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,100.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
