,network_id,strategy,step,source_node,current_node,reward,total_reward
1997,b6d8c0b0b07899c978620adbf26f0bf6,myopic,6,3,9,0,300
1998,b6d8c0b0b07899c978620adbf26f0bf6,myopic,7,9,3,100,400
1999,b6d8c0b0b07899c978620adbf26f0bf6,myopic,8,3,9,0,400
2000,e4686e194ac14194cff37ede103114d7,myopic,1,2,8,100,100
2001,e4686e194ac14194cff37ede103114d7,myopic,2,8,2,0,100
2002,e4686e194ac14194cff37ede103114d7,myopic,3,2,8,100,200
2003,e4686e194ac14194cff37ede103114d7,myopic,4,8,2,0,200
2004,e4686e194ac14194cff37ede103114d7,myopic,5,2,8,100,300
2005,e4686e194ac14194cff37ede103114d7,myopic,6,8,2,0,300
2006,e4686e194ac14194cff37ede103114d7,myopic,7,2,8,100,400
2007,e4686e194ac14194cff37ede103114d7,myopic,8,8,2,0,400
2008,1d2a26aa2efce369aa0679e5a50d06a6,myopic,1,6,8,0,0
2009,1d2a26aa2efce369aa0679e5a50d06a6,myopic,2,8,6,200,200
2010,1d2a26aa2efce369aa0679e5a50d06a6,myopic,3,6,8,0,200
2011,1d2a26aa2efce369aa0679e5a50d06a6,myopic,4,8,6,200,400
2012,1d2a26aa2efce369aa0679e5a50d06a6,myopic,5,6,8,0,400
2013,1d2a26aa2efce369aa0679e5a50d06a6,myopic,6,8,6,200,600
2014,1d2a26aa2efce369aa0679e5a50d06a6,myopic,7,6,8,0,600
2015,1d2a26aa2efce369aa0679e5a50d06a6,myopic,8,8,6,200,800
2016,1670d159a91882bfff3ca06ef8e426a8,myopic,1,1,3,0,0
2017,1670d159a91882bfff3ca06ef8e426a8,myopic,2,3,1,0,0
2018,1670d159a91882bfff3ca06ef8e426a8,myopic,3,1,3,0,0
2019,1670d159a91882bfff3ca06ef8e426a8,myopic,4,3,1,0,0
2020,1670d159a91882bfff3ca06ef8e426a8,myopic,5,1,3,0,0
2021,1670d159a91882bfff3ca06ef8e426a8,myopic,6,3,1,0,0
2022,1670d159a91882bfff3ca06ef8e426a8,myopic,7,1,3,0,0
2023,1670d159a91882bfff3ca06ef8e426a8,myopic,8,3,1,0,0
2024,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,1,3,9,0,0
2025,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,2,9,3,0,0
2026,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,3,3,9,0,0
2027,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,4,9,3,0,0
2028,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,5,3,9,0,0
2029,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,6,9,3,0,0
2030,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,7,3,9,0,0
2031,98ce296aabab9bf7a1731a5cebf0ebd3,myopic,8,9,3,0,0
2032,8304d462fddd29207e552f03678b2aae,myopic,1,5,4,100,100
2033,8304d462fddd29207e552f03678b2aae,myopic,2,4,8,0,100
2034,8304d462fddd29207e552f03678b2aae,myopic,3,8,9,0,100
2035,8304d462fddd29207e552f03678b2aae,myopic,4,9,8,200,300
2036,8304d462fddd29207e552f03678b2aae,myopic,5,8,9,0,300
2037,8304d462fddd29207e552f03678b2aae,myopic,6,9,8,200,500
2038,8304d462fddd29207e552f03678b2aae,myopic,7,8,9,0,500
2039,8304d462fddd29207e552f03678b2aae,myopic,8,9,8,200,700
2040,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,1,4,2,100,100
2041,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,2,2,4,0,100
2042,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,3,4,2,100,200
2043,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,4,2,4,0,200
2044,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,5,4,2,100,300
2045,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,6,2,4,0,300
2046,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,7,4,2,100,400
2047,6a7cdf146718e7cc32ebb4fa73e4062f,myopic,8,2,4,0,400
2048,70a303ee32e24d65fc1324293800422a,myopic,1,8,3,100,100
2049,70a303ee32e24d65fc1324293800422a,myopic,2,3,8,100,200
2050,70a303ee32e24d65fc1324293800422a,myopic,3,8,3,100,300
2051,70a303ee32e24d65fc1324293800422a,myopic,4,3,8,100,400
2052,70a303ee32e24d65fc1324293800422a,myopic,5,8,3,100,500
2053,70a303ee32e24d65fc1324293800422a,myopic,6,3,8,100,600
2054,70a303ee32e24d65fc1324293800422a,myopic,7,8,3,100,700
2055,70a303ee32e24d65fc1324293800422a,myopic,8,3,8,100,800
2056,ee03606912fff2d5496ca438ddf0e182,myopic,1,6,9,0,0
2057,ee03606912fff2d5496ca438ddf0e182,myopic,2,9,3,200,200
2058,ee03606912fff2d5496ca438ddf0e182,myopic,3,3,6,0,200
2059,ee03606912fff2d5496ca438ddf0e182,myopic,4,6,9,0,200
2060,ee03606912fff2d5496ca438ddf0e182,myopic,5,9,3,200,400
2061,ee03606912fff2d5496ca438ddf0e182,myopic,6,3,9,0,400
2062,ee03606912fff2d5496ca438ddf0e182,myopic,7,9,3,200,600
2063,ee03606912fff2d5496ca438ddf0e182,myopic,8,3,9,0,600
2064,5c06d059835a31d0a6f9af62bf68b4f1,myopic,1,4,2,200,200
2065,5c06d059835a31d0a6f9af62bf68b4f1,myopic,2,2,3,200,400
2066,5c06d059835a31d0a6f9af62bf68b4f1,myopic,3,3,2,0,400
2067,5c06d059835a31d0a6f9af62bf68b4f1,myopic,4,2,3,200,600
2068,5c06d059835a31d0a6f9af62bf68b4f1,myopic,5,3,2,0,600
2069,5c06d059835a31d0a6f9af62bf68b4f1,myopic,6,2,3,200,800
2070,5c06d059835a31d0a6f9af62bf68b4f1,myopic,7,3,2,0,800
2071,5c06d059835a31d0a6f9af62bf68b4f1,myopic,8,2,3,200,1000
2072,a3755eb5c2f23d33261a204b3bfcc865,myopic,1,8,5,0,0
2073,a3755eb5c2f23d33261a204b3bfcc865,myopic,2,5,8,100,100
2074,a3755eb5c2f23d33261a204b3bfcc865,myopic,3,8,5,0,100
2075,a3755eb5c2f23d33261a204b3bfcc865,myopic,4,5,8,100,200
2076,a3755eb5c2f23d33261a204b3bfcc865,myopic,5,8,5,0,200
2077,a3755eb5c2f23d33261a204b3bfcc865,myopic,6,5,8,100,300
2078,a3755eb5c2f23d33261a204b3bfcc865,myopic,7,8,5,0,300
2079,a3755eb5c2f23d33261a204b3bfcc865,myopic,8,5,8,100,400
2080,ed370053bf961b6b014cff9b73855c54,myopic,1,2,1,0,0
2081,ed370053bf961b6b014cff9b73855c54,myopic,2,1,7,-50,-50
2082,ed370053bf961b6b014cff9b73855c54,myopic,3,7,5,0,-50
2083,ed370053bf961b6b014cff9b73855c54,myopic,4,5,7,-50,-100
2084,ed370053bf961b6b014cff9b73855c54,myopic,5,7,5,0,-100
2085,ed370053bf961b6b014cff9b73855c54,myopic,6,5,7,-50,-150
2086,ed370053bf961b6b014cff9b73855c54,myopic,7,7,5,0,-150
2087,ed370053bf961b6b014cff9b73855c54,myopic,8,5,0,-50,-200
2088,a228841b8618db615c9ca88635928776,myopic,1,2,9,100,100
2089,a228841b8618db615c9ca88635928776,myopic,2,9,8,200,300
2090,a228841b8618db615c9ca88635928776,myopic,3,8,0,200,500
2091,a228841b8618db615c9ca88635928776,myopic,4,0,2,0,500
2092,a228841b8618db615c9ca88635928776,myopic,5,2,9,100,600
2093,a228841b8618db615c9ca88635928776,myopic,6,9,8,200,800
2094,a228841b8618db615c9ca88635928776,myopic,7,8,0,200,1000
2095,a228841b8618db615c9ca88635928776,myopic,8,0,2,0,1000
2096,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,1,1,5,100,100
2097,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,2,5,9,200,300
2098,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,3,9,4,0,300
2099,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,4,4,9,100,400
2100,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,5,9,4,0,400
2101,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,6,4,9,100,500
2102,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,7,9,4,0,500
2103,c2d4da6eb07a01eb7dd89ae44c1b7250,myopic,8,4,9,100,600
2104,81880baac55acb51aec6b68dfd3a9505,myopic,1,2,4,0,0
2105,81880baac55acb51aec6b68dfd3a9505,myopic,2,4,3,200,200
2106,81880baac55acb51aec6b68dfd3a9505,myopic,3,3,2,200,400
2107,81880baac55acb51aec6b68dfd3a9505,myopic,4,2,4,0,400
2108,81880baac55acb51aec6b68dfd3a9505,myopic,5,4,3,200,600
2109,81880baac55acb51aec6b68dfd3a9505,myopic,6,3,2,200,800
2110,81880baac55acb51aec6b68dfd3a9505,myopic,7,2,4,0,800
2111,81880baac55acb51aec6b68dfd3a9505,myopic,8,4,3,200,1000
2112,f4ac0b15dd2d60655192c61bf3995c87,myopic,1,8,0,200,200
2113,f4ac0b15dd2d60655192c61bf3995c87,myopic,2,0,5,100,300
2114,f4ac0b15dd2d60655192c61bf3995c87,myopic,3,5,1,200,500
2115,f4ac0b15dd2d60655192c61bf3995c87,myopic,4,1,5,0,500
2116,f4ac0b15dd2d60655192c61bf3995c87,myopic,5,5,1,200,700
2117,f4ac0b15dd2d60655192c61bf3995c87,myopic,6,1,5,0,700
2118,f4ac0b15dd2d60655192c61bf3995c87,myopic,7,5,1,200,900
2119,f4ac0b15dd2d60655192c61bf3995c87,myopic,8,1,5,0,900
2120,ed12667490f18f44f666febe56f74b2c,myopic,1,8,7,-50,-50
2121,ed12667490f18f44f666febe56f74b2c,myopic,2,7,8,200,150
2122,ed12667490f18f44f666febe56f74b2c,myopic,3,8,0,-50,100
2123,ed12667490f18f44f666febe56f74b2c,myopic,4,0,2,200,300
2124,ed12667490f18f44f666febe56f74b2c,myopic,5,2,4,0,300
2125,ed12667490f18f44f666febe56f74b2c,myopic,6,4,8,0,300
2126,ed12667490f18f44f666febe56f74b2c,myopic,7,8,0,-50,250
2127,ed12667490f18f44f666febe56f74b2c,myopic,8,0,2,200,450
2128,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,1,4,8,100,100
2129,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,2,8,0,200,300
2130,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,3,0,8,0,300
2131,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,4,8,0,200,500
2132,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,5,0,8,0,500
2133,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,6,8,0,200,700
2134,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,7,0,2,0,700
2135,e28dd6f28bd2da359c0c5dcf39c16c39,myopic,8,2,0,0,700
2136,975ea289a849aed45e6c4ac4a9cad8e9,myopic,1,1,0,200,200
2137,975ea289a849aed45e6c4ac4a9cad8e9,myopic,2,0,6,200,400
2138,975ea289a849aed45e6c4ac4a9cad8e9,myopic,3,6,0,200,600
2139,975ea289a849aed45e6c4ac4a9cad8e9,myopic,4,0,6,200,800
2140,975ea289a849aed45e6c4ac4a9cad8e9,myopic,5,6,0,200,1000
2141,975ea289a849aed45e6c4ac4a9cad8e9,myopic,6,0,6,200,1200
2142,975ea289a849aed45e6c4ac4a9cad8e9,myopic,7,6,0,200,1400
2143,975ea289a849aed45e6c4ac4a9cad8e9,myopic,8,0,6,200,1600
2144,31d35353bbfefdb5c7596273e9615d25,myopic,1,8,9,200,200
2145,31d35353bbfefdb5c7596273e9615d25,myopic,2,9,2,200,400
2146,31d35353bbfefdb5c7596273e9615d25,myopic,3,2,5,100,500
2147,31d35353bbfefdb5c7596273e9615d25,myopic,4,5,8,0,500
2148,31d35353bbfefdb5c7596273e9615d25,myopic,5,8,9,200,700
2149,31d35353bbfefdb5c7596273e9615d25,myopic,6,9,2,200,900
2150,31d35353bbfefdb5c7596273e9615d25,myopic,7,2,5,100,1000
2151,31d35353bbfefdb5c7596273e9615d25,myopic,8,5,8,0,1000
2152,e12ad707fdf671209880fff1a03602ff,myopic,1,6,2,-50,-50
2153,e12ad707fdf671209880fff1a03602ff,myopic,2,2,1,0,-50
2154,e12ad707fdf671209880fff1a03602ff,myopic,3,1,5,-50,-100
2155,e12ad707fdf671209880fff1a03602ff,myopic,4,5,6,0,-100
2156,e12ad707fdf671209880fff1a03602ff,myopic,5,6,5,-50,-150
2157,e12ad707fdf671209880fff1a03602ff,myopic,6,5,6,0,-150
2158,e12ad707fdf671209880fff1a03602ff,myopic,7,6,5,-50,-200
2159,e12ad707fdf671209880fff1a03602ff,myopic,8,5,6,0,-200
2160,dc8cf713b9c5aed18e6e65c78884ece4,myopic,1,9,6,200,200
2161,dc8cf713b9c5aed18e6e65c78884ece4,myopic,2,6,9,0,200
2162,dc8cf713b9c5aed18e6e65c78884ece4,myopic,3,9,6,200,400
2163,dc8cf713b9c5aed18e6e65c78884ece4,myopic,4,6,9,0,400
2164,dc8cf713b9c5aed18e6e65c78884ece4,myopic,5,9,6,200,600
2165,dc8cf713b9c5aed18e6e65c78884ece4,myopic,6,6,9,0,600
2166,dc8cf713b9c5aed18e6e65c78884ece4,myopic,7,9,6,200,800
2167,dc8cf713b9c5aed18e6e65c78884ece4,myopic,8,6,9,0,800
2168,57fe7d25649ff860d720c0f9552d81dc,myopic,1,4,3,0,0
2169,57fe7d25649ff860d720c0f9552d81dc,myopic,2,3,2,200,200
2170,57fe7d25649ff860d720c0f9552d81dc,myopic,3,2,3,100,300
2171,57fe7d25649ff860d720c0f9552d81dc,myopic,4,3,2,200,500
2172,57fe7d25649ff860d720c0f9552d81dc,myopic,5,2,3,100,600
2173,57fe7d25649ff860d720c0f9552d81dc,myopic,6,3,2,200,800
2174,57fe7d25649ff860d720c0f9552d81dc,myopic,7,2,3,100,900
2175,57fe7d25649ff860d720c0f9552d81dc,myopic,8,3,2,200,1100
2176,2982eadd7289c898bd3abc510c94330d,myopic,1,1,3,-50,-50
2177,2982eadd7289c898bd3abc510c94330d,myopic,2,3,7,0,-50
2178,2982eadd7289c898bd3abc510c94330d,myopic,3,7,1,200,150
2179,2982eadd7289c898bd3abc510c94330d,myopic,4,1,3,-50,100
2180,2982eadd7289c898bd3abc510c94330d,myopic,5,3,7,0,100
2181,2982eadd7289c898bd3abc510c94330d,myopic,6,7,1,200,300
2182,2982eadd7289c898bd3abc510c94330d,myopic,7,1,3,-50,250
2183,2982eadd7289c898bd3abc510c94330d,myopic,8,3,7,0,250
2184,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,1,7,0,0,0
2185,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,2,0,7,100,100
2186,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,3,7,0,0,100
2187,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,4,0,6,100,200
2188,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,5,6,7,200,400
2189,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,6,7,0,0,400
2190,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,7,0,6,100,500
2191,6cbef37f1bc3e760dad87ed4fdc147b0,myopic,8,6,7,200,700
2192,1872618c095665e937814bc00c8b2dbb,myopic,1,8,0,0,0
2193,1872618c095665e937814bc00c8b2dbb,myopic,2,0,8,100,100
2194,1872618c095665e937814bc00c8b2dbb,myopic,3,8,0,0,100
2195,1872618c095665e937814bc00c8b2dbb,myopic,4,0,8,100,200
2196,1872618c095665e937814bc00c8b2dbb,myopic,5,8,0,0,200
2197,1872618c095665e937814bc00c8b2dbb,myopic,6,0,8,100,300
2198,1872618c095665e937814bc00c8b2dbb,myopic,7,8,0,0,300
2199,1872618c095665e937814bc00c8b2dbb,myopic,8,0,8,100,400
2200,dcef44d0e77c0aae66640bb8482eb28d,myopic,1,7,8,0,0
2201,dcef44d0e77c0aae66640bb8482eb28d,myopic,2,8,7,0,0
2202,dcef44d0e77c0aae66640bb8482eb28d,myopic,3,7,8,0,0
2203,dcef44d0e77c0aae66640bb8482eb28d,myopic,4,8,7,0,0
2204,dcef44d0e77c0aae66640bb8482eb28d,myopic,5,7,8,0,0
2205,dcef44d0e77c0aae66640bb8482eb28d,myopic,6,8,7,0,0
2206,dcef44d0e77c0aae66640bb8482eb28d,myopic,7,7,8,0,0
2207,dcef44d0e77c0aae66640bb8482eb28d,myopic,8,8,7,0,0
2208,8d8bb33fd9ddb9edec045d8074096976,myopic,1,7,3,0,0
2209,8d8bb33fd9ddb9edec045d8074096976,myopic,2,3,6,0,0
2210,8d8bb33fd9ddb9edec045d8074096976,myopic,3,6,7,100,100
2211,8d8bb33fd9ddb9edec045d8074096976,myopic,4,7,3,0,100
2212,8d8bb33fd9ddb9edec045d8074096976,myopic,5,3,6,0,100
2213,8d8bb33fd9ddb9edec045d8074096976,myopic,6,6,7,100,200
2214,8d8bb33fd9ddb9edec045d8074096976,myopic,7,7,3,0,200
2215,8d8bb33fd9ddb9edec045d8074096976,myopic,8,3,6,0,200
2216,a22ab606e22ff7ce3578d77f19e7279b,myopic,1,4,7,0,0
2217,a22ab606e22ff7ce3578d77f19e7279b,myopic,2,7,9,0,0
2218,a22ab606e22ff7ce3578d77f19e7279b,myopic,3,9,0,-50,-50
2219,a22ab606e22ff7ce3578d77f19e7279b,myopic,4,0,4,0,-50
2220,a22ab606e22ff7ce3578d77f19e7279b,myopic,5,4,7,0,-50
2221,a22ab606e22ff7ce3578d77f19e7279b,myopic,6,7,9,0,-50
2222,a22ab606e22ff7ce3578d77f19e7279b,myopic,7,9,1,-50,-100
2223,a22ab606e22ff7ce3578d77f19e7279b,myopic,8,1,4,0,-100
2224,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,1,3,9,0,0
2225,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,2,9,7,200,200
2226,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,3,7,9,100,300
2227,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,4,9,7,200,500
2228,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,5,7,9,100,600
2229,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,6,9,7,200,800
2230,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,7,7,9,100,900
2231,5cb65dc7783fdcd893e39ac3e9a0eaad,myopic,8,9,7,200,1100
2232,e070a0308a944e8de87f01733dc56aff,myopic,1,9,1,100,100
2233,e070a0308a944e8de87f01733dc56aff,myopic,2,1,3,200,300
2234,e070a0308a944e8de87f01733dc56aff,myopic,3,3,1,0,300
2235,e070a0308a944e8de87f01733dc56aff,myopic,4,1,3,200,500
2236,e070a0308a944e8de87f01733dc56aff,myopic,5,3,1,0,500
2237,e070a0308a944e8de87f01733dc56aff,myopic,6,1,3,200,700
2238,e070a0308a944e8de87f01733dc56aff,myopic,7,3,1,0,700
2239,e070a0308a944e8de87f01733dc56aff,myopic,8,1,3,200,900
2240,3dcd16ab835122ca237d5b191f7b7e85,myopic,1,5,8,100,100
2241,3dcd16ab835122ca237d5b191f7b7e85,myopic,2,8,1,0,100
2242,3dcd16ab835122ca237d5b191f7b7e85,myopic,3,1,5,100,200
2243,3dcd16ab835122ca237d5b191f7b7e85,myopic,4,5,8,100,300
2244,3dcd16ab835122ca237d5b191f7b7e85,myopic,5,8,1,0,300
2245,3dcd16ab835122ca237d5b191f7b7e85,myopic,6,1,5,100,400
2246,3dcd16ab835122ca237d5b191f7b7e85,myopic,7,5,8,100,500
2247,3dcd16ab835122ca237d5b191f7b7e85,myopic,8,8,1,0,500
2248,e56971608bbc25df76d566fc10dfef6f,myopic,1,7,8,0,0
2249,e56971608bbc25df76d566fc10dfef6f,myopic,2,8,7,200,200
2250,e56971608bbc25df76d566fc10dfef6f,myopic,3,7,8,0,200
2251,e56971608bbc25df76d566fc10dfef6f,myopic,4,8,7,200,400
2252,e56971608bbc25df76d566fc10dfef6f,myopic,5,7,8,0,400
2253,e56971608bbc25df76d566fc10dfef6f,myopic,6,8,7,200,600
2254,e56971608bbc25df76d566fc10dfef6f,myopic,7,7,8,0,600
2255,e56971608bbc25df76d566fc10dfef6f,myopic,8,8,7,200,800
2256,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,1,6,0,100,100
2257,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,2,0,3,-50,50
2258,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,3,3,6,200,250
2259,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,4,6,0,100,350
2260,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,5,0,3,-50,300
2261,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,6,3,6,200,500
2262,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,7,6,0,100,600
2263,ffac4c7b6e9a1d6afaa0d18b45bd17a4,myopic,8,0,3,-50,550
2264,5c7b8004968ade511fea4c1195594ba0,myopic,1,3,7,200,200
2265,5c7b8004968ade511fea4c1195594ba0,myopic,2,7,3,200,400
2266,5c7b8004968ade511fea4c1195594ba0,myopic,3,3,7,200,600
2267,5c7b8004968ade511fea4c1195594ba0,myopic,4,7,3,200,800
2268,5c7b8004968ade511fea4c1195594ba0,myopic,5,3,7,200,1000
2269,5c7b8004968ade511fea4c1195594ba0,myopic,6,7,3,200,1200
2270,5c7b8004968ade511fea4c1195594ba0,myopic,7,3,7,200,1400
2271,5c7b8004968ade511fea4c1195594ba0,myopic,8,7,3,200,1600
2272,64f07dd51002f06bf7098bb582ccf8c3,myopic,1,1,0,200,200
2273,64f07dd51002f06bf7098bb582ccf8c3,myopic,2,0,7,200,400
2274,64f07dd51002f06bf7098bb582ccf8c3,myopic,3,7,0,0,400
2275,64f07dd51002f06bf7098bb582ccf8c3,myopic,4,0,7,200,600
2276,64f07dd51002f06bf7098bb582ccf8c3,myopic,5,7,0,0,600
2277,64f07dd51002f06bf7098bb582ccf8c3,myopic,6,0,7,200,800
2278,64f07dd51002f06bf7098bb582ccf8c3,myopic,7,7,0,0,800
2279,64f07dd51002f06bf7098bb582ccf8c3,myopic,8,0,7,200,1000
2280,34a2f1de4bca44ab6ddf16390c3d400b,myopic,1,0,2,200,200
2281,34a2f1de4bca44ab6ddf16390c3d400b,myopic,2,2,0,200,400
2282,34a2f1de4bca44ab6ddf16390c3d400b,myopic,3,0,2,200,600
2283,34a2f1de4bca44ab6ddf16390c3d400b,myopic,4,2,0,200,800
2284,34a2f1de4bca44ab6ddf16390c3d400b,myopic,5,0,2,200,1000
2285,34a2f1de4bca44ab6ddf16390c3d400b,myopic,6,2,0,200,1200
2286,34a2f1de4bca44ab6ddf16390c3d400b,myopic,7,0,2,200,1400
2287,34a2f1de4bca44ab6ddf16390c3d400b,myopic,8,2,0,200,1600
2288,cb226a27079683c5a81e7c73450fd1d7,myopic,1,5,6,200,200
2289,cb226a27079683c5a81e7c73450fd1d7,myopic,2,6,7,200,400
2290,cb226a27079683c5a81e7c73450fd1d7,myopic,3,7,3,0,400
2291,cb226a27079683c5a81e7c73450fd1d7,myopic,4,3,5,0,400
2292,cb226a27079683c5a81e7c73450fd1d7,myopic,5,5,6,200,600
2293,cb226a27079683c5a81e7c73450fd1d7,myopic,6,6,7,200,800
2294,cb226a27079683c5a81e7c73450fd1d7,myopic,7,7,3,0,800
2295,cb226a27079683c5a81e7c73450fd1d7,myopic,8,3,5,0,800
2296,2107c5f23a8035bc5fe7313171cee6cf,myopic,1,5,3,200,200
2297,2107c5f23a8035bc5fe7313171cee6cf,myopic,2,3,0,100,300
2298,2107c5f23a8035bc5fe7313171cee6cf,myopic,3,0,6,200,500
2299,2107c5f23a8035bc5fe7313171cee6cf,myopic,4,6,0,200,700
2300,2107c5f23a8035bc5fe7313171cee6cf,myopic,5,0,6,200,900
2301,2107c5f23a8035bc5fe7313171cee6cf,myopic,6,6,0,200,1100
2302,2107c5f23a8035bc5fe7313171cee6cf,myopic,7,0,6,200,1300
2303,2107c5f23a8035bc5fe7313171cee6cf,myopic,8,6,0,200,1500
2304,a7c44e92da06b5300872c38db0a6712c,myopic,1,1,0,0,0
2305,a7c44e92da06b5300872c38db0a6712c,myopic,2,0,7,-50,-50
2306,a7c44e92da06b5300872c38db0a6712c,myopic,3,7,1,0,-50
2307,a7c44e92da06b5300872c38db0a6712c,myopic,4,1,0,0,-50
2308,a7c44e92da06b5300872c38db0a6712c,myopic,5,0,9,-50,-100
2309,a7c44e92da06b5300872c38db0a6712c,myopic,6,9,0,0,-100
2310,a7c44e92da06b5300872c38db0a6712c,myopic,7,0,7,-50,-150
2311,a7c44e92da06b5300872c38db0a6712c,myopic,8,7,1,0,-150
2312,4b02f8f7eb26290564ad5bacff818b61,myopic,1,6,0,-50,-50
2313,4b02f8f7eb26290564ad5bacff818b61,myopic,2,0,8,0,-50
2314,4b02f8f7eb26290564ad5bacff818b61,myopic,3,8,6,0,-50
2315,4b02f8f7eb26290564ad5bacff818b61,myopic,4,6,4,-50,-100
2316,4b02f8f7eb26290564ad5bacff818b61,myopic,5,4,3,0,-100
2317,4b02f8f7eb26290564ad5bacff818b61,myopic,6,3,6,200,100
2318,4b02f8f7eb26290564ad5bacff818b61,myopic,7,6,4,-50,50
2319,4b02f8f7eb26290564ad5bacff818b61,myopic,8,4,3,0,50
2320,0e383ba5dd103f07ad32c51ccb346e5d,myopic,1,8,5,200,200
2321,0e383ba5dd103f07ad32c51ccb346e5d,myopic,2,5,4,-50,150
2322,0e383ba5dd103f07ad32c51ccb346e5d,myopic,3,4,3,200,350
2323,0e383ba5dd103f07ad32c51ccb346e5d,myopic,4,3,8,0,350
2324,0e383ba5dd103f07ad32c51ccb346e5d,myopic,5,8,5,200,550
2325,0e383ba5dd103f07ad32c51ccb346e5d,myopic,6,5,9,-50,500
2326,0e383ba5dd103f07ad32c51ccb346e5d,myopic,7,9,5,200,700
2327,0e383ba5dd103f07ad32c51ccb346e5d,myopic,8,5,9,-50,650
2328,18ae60d3fa2b0e0e486d9c732124077c,myopic,1,2,8,100,100
2329,18ae60d3fa2b0e0e486d9c732124077c,myopic,2,8,2,100,200
2330,18ae60d3fa2b0e0e486d9c732124077c,myopic,3,2,8,100,300
2331,18ae60d3fa2b0e0e486d9c732124077c,myopic,4,8,2,100,400
2332,18ae60d3fa2b0e0e486d9c732124077c,myopic,5,2,8,100,500
2333,18ae60d3fa2b0e0e486d9c732124077c,myopic,6,8,2,100,600
2334,18ae60d3fa2b0e0e486d9c732124077c,myopic,7,2,8,100,700
2335,18ae60d3fa2b0e0e486d9c732124077c,myopic,8,8,2,100,800
2336,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,1,8,3,0,0
2337,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,2,3,0,200,200
2338,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,3,0,8,200,400
2339,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,4,8,3,0,400
2340,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,5,3,0,200,600
2341,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,6,0,8,200,800
2342,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,7,8,3,0,800
2343,acb52ef0f60e8e36c3b15f250aba4ce7,myopic,8,3,0,200,1000
2344,01fcb072a1a991f688268cb056fd7425,myopic,1,5,2,-50,-50
2345,01fcb072a1a991f688268cb056fd7425,myopic,2,2,1,200,150
2346,01fcb072a1a991f688268cb056fd7425,myopic,3,1,5,200,350
2347,01fcb072a1a991f688268cb056fd7425,myopic,4,5,6,-50,300
2348,01fcb072a1a991f688268cb056fd7425,myopic,5,6,3,0,300
