,network_id,strategy,step,source_node,current_node,reward,total_reward
2156,e12ad707fdf671209880fff1a03602ff,random,5,0,9,400,250
2157,e12ad707fdf671209880fff1a03602ff,random,6,9,7,0,250
2158,e12ad707fdf671209880fff1a03602ff,random,7,7,2,-50,200
2159,e12ad707fdf671209880fff1a03602ff,random,8,2,0,-50,150
2160,dc8cf713b9c5aed18e6e65c78884ece4,random,1,9,7,0,0
2161,dc8cf713b9c5aed18e6e65c78884ece4,random,2,7,5,-50,-50
2162,dc8cf713b9c5aed18e6e65c78884ece4,random,3,5,3,-50,-100
2163,dc8cf713b9c5aed18e6e65c78884ece4,random,4,3,2,-50,-150
2164,dc8cf713b9c5aed18e6e65c78884ece4,random,5,2,0,-50,-200
2165,dc8cf713b9c5aed18e6e65c78884ece4,random,6,0,2,-50,-250
2166,dc8cf713b9c5aed18e6e65c78884ece4,random,7,2,0,-50,-300
2167,dc8cf713b9c5aed18e6e65c78884ece4,random,8,0,2,-50,-350
2168,57fe7d25649ff860d720c0f9552d81dc,random,1,4,1,-50,-50
2169,57fe7d25649ff860d720c0f9552d81dc,random,2,1,9,-50,-100
2170,57fe7d25649ff860d720c0f9552d81dc,random,3,9,6,-50,-150
2171,57fe7d25649ff860d720c0f9552d81dc,random,4,6,0,0,-150
2172,57fe7d25649ff860d720c0f9552d81dc,random,5,0,3,200,50
2173,57fe7d25649ff860d720c0f9552d81dc,random,6,3,1,-50,0
2174,57fe7d25649ff860d720c0f9552d81dc,random,7,1,9,-50,-50
2175,57fe7d25649ff860d720c0f9552d81dc,random,8,9,6,-50,-100
2176,2982eadd7289c898bd3abc510c94330d,random,1,1,8,-50,-50
2177,2982eadd7289c898bd3abc510c94330d,random,2,8,5,-50,-100
2178,2982eadd7289c898bd3abc510c94330d,random,3,5,0,-50,-150
2179,2982eadd7289c898bd3abc510c94330d,random,4,0,2,200,50
2180,2982eadd7289c898bd3abc510c94330d,random,5,2,9,400,450
2181,2982eadd7289c898bd3abc510c94330d,random,6,9,0,400,850
2182,2982eadd7289c898bd3abc510c94330d,random,7,0,9,200,1050
2183,2982eadd7289c898bd3abc510c94330d,random,8,9,0,400,1450
2184,6cbef37f1bc3e760dad87ed4fdc147b0,random,1,7,4,-50,-50
2185,6cbef37f1bc3e760dad87ed4fdc147b0,random,2,4,5,-50,-100
2186,6cbef37f1bc3e760dad87ed4fdc147b0,random,3,5,6,400,300
2187,6cbef37f1bc3e760dad87ed4fdc147b0,random,4,6,7,200,500
2188,6cbef37f1bc3e760dad87ed4fdc147b0,random,5,7,4,-50,450
2189,6cbef37f1bc3e760dad87ed4fdc147b0,random,6,4,5,-50,400
2190,6cbef37f1bc3e760dad87ed4fdc147b0,random,7,5,9,-50,350
2191,6cbef37f1bc3e760dad87ed4fdc147b0,random,8,9,1,200,550
2192,1872618c095665e937814bc00c8b2dbb,random,1,8,4,-50,-50
2193,1872618c095665e937814bc00c8b2dbb,random,2,4,8,0,-50
2194,1872618c095665e937814bc00c8b2dbb,random,3,8,4,-50,-100
2195,1872618c095665e937814bc00c8b2dbb,random,4,4,8,0,-100
2196,1872618c095665e937814bc00c8b2dbb,random,5,8,4,-50,-150
2197,1872618c095665e937814bc00c8b2dbb,random,6,4,8,0,-150
2198,1872618c095665e937814bc00c8b2dbb,random,7,8,0,0,-150
2199,1872618c095665e937814bc00c8b2dbb,random,8,0,8,100,-50
2200,dcef44d0e77c0aae66640bb8482eb28d,random,1,7,8,0,0
2201,dcef44d0e77c0aae66640bb8482eb28d,random,2,8,7,0,0
2202,dcef44d0e77c0aae66640bb8482eb28d,random,3,7,8,0,0
2203,dcef44d0e77c0aae66640bb8482eb28d,random,4,8,6,-50,-50
2204,dcef44d0e77c0aae66640bb8482eb28d,random,5,6,2,-50,-100
2205,dcef44d0e77c0aae66640bb8482eb28d,random,6,2,4,200,100
2206,dcef44d0e77c0aae66640bb8482eb28d,random,7,4,9,400,500
2207,dcef44d0e77c0aae66640bb8482eb28d,random,8,9,8,100,600
2208,8d8bb33fd9ddb9edec045d8074096976,random,1,7,4,-50,-50
2209,8d8bb33fd9ddb9edec045d8074096976,random,2,4,9,-50,-100
2210,8d8bb33fd9ddb9edec045d8074096976,random,3,9,1,-50,-150
2211,8d8bb33fd9ddb9edec045d8074096976,random,4,1,6,-50,-200
2212,8d8bb33fd9ddb9edec045d8074096976,random,5,6,7,100,-100
2213,8d8bb33fd9ddb9edec045d8074096976,random,6,7,3,0,-100
2214,8d8bb33fd9ddb9edec045d8074096976,random,7,3,6,0,-100
2215,8d8bb33fd9ddb9edec045d8074096976,random,8,6,7,100,0
2216,a22ab606e22ff7ce3578d77f19e7279b,random,1,4,7,0,0
2217,a22ab606e22ff7ce3578d77f19e7279b,random,2,7,9,0,0
2218,a22ab606e22ff7ce3578d77f19e7279b,random,3,9,0,-50,-50
2219,a22ab606e22ff7ce3578d77f19e7279b,random,4,0,4,0,-50
2220,a22ab606e22ff7ce3578d77f19e7279b,random,5,4,0,-50,-100
2221,a22ab606e22ff7ce3578d77f19e7279b,random,6,0,4,0,-100
2222,a22ab606e22ff7ce3578d77f19e7279b,random,7,4,7,0,-100
2223,a22ab606e22ff7ce3578d77f19e7279b,random,8,7,9,0,-100
2224,5cb65dc7783fdcd893e39ac3e9a0eaad,random,1,3,9,0,0
2225,5cb65dc7783fdcd893e39ac3e9a0eaad,random,2,9,0,-50,-50
2226,5cb65dc7783fdcd893e39ac3e9a0eaad,random,3,0,2,-50,-100
2227,5cb65dc7783fdcd893e39ac3e9a0eaad,random,4,2,6,400,300
2228,5cb65dc7783fdcd893e39ac3e9a0eaad,random,5,6,9,200,500
2229,5cb65dc7783fdcd893e39ac3e9a0eaad,random,6,9,0,-50,450
2230,5cb65dc7783fdcd893e39ac3e9a0eaad,random,7,0,2,-50,400
2231,5cb65dc7783fdcd893e39ac3e9a0eaad,random,8,2,6,400,800
2232,e070a0308a944e8de87f01733dc56aff,random,1,9,5,100,100
2233,e070a0308a944e8de87f01733dc56aff,random,2,5,6,-50,50
2234,e070a0308a944e8de87f01733dc56aff,random,3,6,3,0,50
2235,e070a0308a944e8de87f01733dc56aff,random,4,3,1,0,50
2236,e070a0308a944e8de87f01733dc56aff,random,5,1,3,200,250
2237,e070a0308a944e8de87f01733dc56aff,random,6,3,6,-50,200
2238,e070a0308a944e8de87f01733dc56aff,random,7,6,3,0,200
2239,e070a0308a944e8de87f01733dc56aff,random,8,3,1,0,200
2240,3dcd16ab835122ca237d5b191f7b7e85,random,1,5,8,100,100
2241,3dcd16ab835122ca237d5b191f7b7e85,random,2,8,1,0,100
2242,3dcd16ab835122ca237d5b191f7b7e85,random,3,1,3,-50,50
2243,3dcd16ab835122ca237d5b191f7b7e85,random,4,3,2,-50,0
2244,3dcd16ab835122ca237d5b191f7b7e85,random,5,2,4,-50,-50
2245,3dcd16ab835122ca237d5b191f7b7e85,random,6,4,1,-50,-100
2246,3dcd16ab835122ca237d5b191f7b7e85,random,7,1,3,-50,-150
2247,3dcd16ab835122ca237d5b191f7b7e85,random,8,3,5,0,-150
2248,e56971608bbc25df76d566fc10dfef6f,random,1,7,8,0,0
2249,e56971608bbc25df76d566fc10dfef6f,random,2,8,7,200,200
2250,e56971608bbc25df76d566fc10dfef6f,random,3,7,8,0,200
2251,e56971608bbc25df76d566fc10dfef6f,random,4,8,0,-50,150
2252,e56971608bbc25df76d566fc10dfef6f,random,5,0,4,0,150
2253,e56971608bbc25df76d566fc10dfef6f,random,6,4,8,200,350
2254,e56971608bbc25df76d566fc10dfef6f,random,7,8,7,200,550
2255,e56971608bbc25df76d566fc10dfef6f,random,8,7,8,0,550
2256,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,1,6,3,-50,-50
2257,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,2,3,1,-50,-100
2258,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,3,1,4,-50,-150
2259,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,4,4,5,200,50
2260,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,5,5,4,400,450
2261,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,6,4,6,-50,400
2262,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,7,6,0,100,500
2263,ffac4c7b6e9a1d6afaa0d18b45bd17a4,random,8,0,3,-50,450
2264,5c7b8004968ade511fea4c1195594ba0,random,1,3,7,200,200
2265,5c7b8004968ade511fea4c1195594ba0,random,2,7,2,-50,150
2266,5c7b8004968ade511fea4c1195594ba0,random,3,2,6,-50,100
2267,5c7b8004968ade511fea4c1195594ba0,random,4,6,8,400,500
2268,5c7b8004968ade511fea4c1195594ba0,random,5,8,3,0,500
2269,5c7b8004968ade511fea4c1195594ba0,random,6,3,9,-50,450
2270,5c7b8004968ade511fea4c1195594ba0,random,7,9,5,0,450
2271,5c7b8004968ade511fea4c1195594ba0,random,8,5,7,100,550
2272,64f07dd51002f06bf7098bb582ccf8c3,random,1,1,2,-50,-50
2273,64f07dd51002f06bf7098bb582ccf8c3,random,2,2,4,0,-50
2274,64f07dd51002f06bf7098bb582ccf8c3,random,3,4,0,200,150
2275,64f07dd51002f06bf7098bb582ccf8c3,random,4,0,7,200,350
2276,64f07dd51002f06bf7098bb582ccf8c3,random,5,7,2,-50,300
2277,64f07dd51002f06bf7098bb582ccf8c3,random,6,2,4,0,300
2278,64f07dd51002f06bf7098bb582ccf8c3,random,7,4,1,200,500
2279,64f07dd51002f06bf7098bb582ccf8c3,random,8,1,2,-50,450
2280,34a2f1de4bca44ab6ddf16390c3d400b,random,1,0,2,200,200
2281,34a2f1de4bca44ab6ddf16390c3d400b,random,2,2,0,200,400
2282,34a2f1de4bca44ab6ddf16390c3d400b,random,3,0,2,200,600
2283,34a2f1de4bca44ab6ddf16390c3d400b,random,4,2,0,200,800
2284,34a2f1de4bca44ab6ddf16390c3d400b,random,5,0,2,200,1000
2285,34a2f1de4bca44ab6ddf16390c3d400b,random,6,2,0,200,1200
2286,34a2f1de4bca44ab6ddf16390c3d400b,random,7,0,4,-50,1150
2287,34a2f1de4bca44ab6ddf16390c3d400b,random,8,4,3,200,1350
2288,cb226a27079683c5a81e7c73450fd1d7,random,1,5,6,200,200
2289,cb226a27079683c5a81e7c73450fd1d7,random,2,6,7,200,400
2290,cb226a27079683c5a81e7c73450fd1d7,random,3,7,1,-50,350
2291,cb226a27079683c5a81e7c73450fd1d7,random,4,1,3,0,350
2292,cb226a27079683c5a81e7c73450fd1d7,random,5,3,5,0,350
2293,cb226a27079683c5a81e7c73450fd1d7,random,6,5,6,200,550
2294,cb226a27079683c5a81e7c73450fd1d7,random,7,6,7,200,750
2295,cb226a27079683c5a81e7c73450fd1d7,random,8,7,3,0,750
2296,2107c5f23a8035bc5fe7313171cee6cf,random,1,5,3,200,200
2297,2107c5f23a8035bc5fe7313171cee6cf,random,2,3,0,100,300
2298,2107c5f23a8035bc5fe7313171cee6cf,random,3,0,2,-50,250
2299,2107c5f23a8035bc5fe7313171cee6cf,random,4,2,5,0,250
2300,2107c5f23a8035bc5fe7313171cee6cf,random,5,5,3,200,450
2301,2107c5f23a8035bc5fe7313171cee6cf,random,6,3,2,-50,400
2302,2107c5f23a8035bc5fe7313171cee6cf,random,7,2,7,-50,350
2303,2107c5f23a8035bc5fe7313171cee6cf,random,8,7,4,-50,300
2304,a7c44e92da06b5300872c38db0a6712c,random,1,1,9,-50,-50
2305,a7c44e92da06b5300872c38db0a6712c,random,2,9,8,-50,-100
2306,a7c44e92da06b5300872c38db0a6712c,random,3,8,2,400,300
2307,a7c44e92da06b5300872c38db0a6712c,random,4,2,9,-50,250
2308,a7c44e92da06b5300872c38db0a6712c,random,5,9,8,-50,200
2309,a7c44e92da06b5300872c38db0a6712c,random,6,8,2,400,600
2310,a7c44e92da06b5300872c38db0a6712c,random,7,2,7,-50,550
2311,a7c44e92da06b5300872c38db0a6712c,random,8,7,1,0,550
2312,4b02f8f7eb26290564ad5bacff818b61,random,1,6,4,-50,-50
2313,4b02f8f7eb26290564ad5bacff818b61,random,2,4,9,-50,-100
2314,4b02f8f7eb26290564ad5bacff818b61,random,3,9,6,400,300
2315,4b02f8f7eb26290564ad5bacff818b61,random,4,6,4,-50,250
2316,4b02f8f7eb26290564ad5bacff818b61,random,5,4,3,0,250
2317,4b02f8f7eb26290564ad5bacff818b61,random,6,3,6,200,450
2318,4b02f8f7eb26290564ad5bacff818b61,random,7,6,4,-50,400
2319,4b02f8f7eb26290564ad5bacff818b61,random,8,4,9,-50,350
2320,0e383ba5dd103f07ad32c51ccb346e5d,random,1,8,9,-50,-50
2321,0e383ba5dd103f07ad32c51ccb346e5d,random,2,9,5,200,150
2322,0e383ba5dd103f07ad32c51ccb346e5d,random,3,5,4,-50,100
2323,0e383ba5dd103f07ad32c51ccb346e5d,random,4,4,3,200,300
2324,0e383ba5dd103f07ad32c51ccb346e5d,random,5,3,8,0,300
2325,0e383ba5dd103f07ad32c51ccb346e5d,random,6,8,9,-50,250
2326,0e383ba5dd103f07ad32c51ccb346e5d,random,7,9,5,200,450
2327,0e383ba5dd103f07ad32c51ccb346e5d,random,8,5,9,-50,400
2328,18ae60d3fa2b0e0e486d9c732124077c,random,1,2,8,100,100
2329,18ae60d3fa2b0e0e486d9c732124077c,random,2,8,5,-50,50
2330,18ae60d3fa2b0e0e486d9c732124077c,random,3,5,1,-50,0
2331,18ae60d3fa2b0e0e486d9c732124077c,random,4,1,6,-50,-50
2332,18ae60d3fa2b0e0e486d9c732124077c,random,5,6,7,200,150
2333,18ae60d3fa2b0e0e486d9c732124077c,random,6,7,4,200,350
2334,18ae60d3fa2b0e0e486d9c732124077c,random,7,4,7,200,550
2335,18ae60d3fa2b0e0e486d9c732124077c,random,8,7,6,200,750
2336,acb52ef0f60e8e36c3b15f250aba4ce7,random,1,8,1,-50,-50
2337,acb52ef0f60e8e36c3b15f250aba4ce7,random,2,1,6,-50,-100
2338,acb52ef0f60e8e36c3b15f250aba4ce7,random,3,6,4,-50,-150
2339,acb52ef0f60e8e36c3b15f250aba4ce7,random,4,4,3,0,-150
2340,acb52ef0f60e8e36c3b15f250aba4ce7,random,5,3,1,-50,-200
2341,acb52ef0f60e8e36c3b15f250aba4ce7,random,6,1,6,-50,-250
2342,acb52ef0f60e8e36c3b15f250aba4ce7,random,7,6,4,-50,-300
2343,acb52ef0f60e8e36c3b15f250aba4ce7,random,8,4,7,200,-100
2344,01fcb072a1a991f688268cb056fd7425,random,1,5,6,-50,-50
2345,01fcb072a1a991f688268cb056fd7425,random,2,6,0,-50,-100
2346,01fcb072a1a991f688268cb056fd7425,random,3,0,3,400,300
2347,01fcb072a1a991f688268cb056fd7425,random,4,3,6,-50,250
2348,01fcb072a1a991f688268cb056fd7425,random,5,6,3,0,250
2349,01fcb072a1a991f688268cb056fd7425,random,6,3,6,-50,200
2350,01fcb072a1a991f688268cb056fd7425,random,7,6,3,0,200
2351,01fcb072a1a991f688268cb056fd7425,random,8,3,2,-50,150
2352,2dc253beab735bac9efdec73bd49cb89,random,1,3,4,0,0
2353,2dc253beab735bac9efdec73bd49cb89,random,2,4,7,0,0
2354,2dc253beab735bac9efdec73bd49cb89,random,3,7,8,-50,-50
2355,2dc253beab735bac9efdec73bd49cb89,random,4,8,6,-50,-100
2356,2dc253beab735bac9efdec73bd49cb89,random,5,6,9,0,-100
2357,2dc253beab735bac9efdec73bd49cb89,random,6,9,5,-50,-150
2358,2dc253beab735bac9efdec73bd49cb89,random,7,5,2,-50,-200
2359,2dc253beab735bac9efdec73bd49cb89,random,8,2,7,0,-200
2360,d9451cef34c0ebdf2f7a33bce29b3202,random,1,1,3,-50,-50
2361,d9451cef34c0ebdf2f7a33bce29b3202,random,2,3,1,200,150
2362,d9451cef34c0ebdf2f7a33bce29b3202,random,3,1,3,-50,100
2363,d9451cef34c0ebdf2f7a33bce29b3202,random,4,3,1,200,300
2364,d9451cef34c0ebdf2f7a33bce29b3202,random,5,1,3,-50,250
2365,d9451cef34c0ebdf2f7a33bce29b3202,random,6,3,1,200,450
2366,d9451cef34c0ebdf2f7a33bce29b3202,random,7,1,3,-50,400
2367,d9451cef34c0ebdf2f7a33bce29b3202,random,8,3,1,200,600
2368,bf4040c7aae4c345405222e9b50bff43,random,1,2,6,-50,-50
2369,bf4040c7aae4c345405222e9b50bff43,random,2,6,7,-50,-100
2370,bf4040c7aae4c345405222e9b50bff43,random,3,7,5,400,300
2371,bf4040c7aae4c345405222e9b50bff43,random,4,5,2,0,300
2372,bf4040c7aae4c345405222e9b50bff43,random,5,2,1,-50,250
2373,bf4040c7aae4c345405222e9b50bff43,random,6,1,7,-50,200
2374,bf4040c7aae4c345405222e9b50bff43,random,7,7,5,400,600
2375,bf4040c7aae4c345405222e9b50bff43,random,8,5,2,0,600
2376,652e33865aa8e0ca3feb7017ba8ec961,random,1,5,1,-50,-50
2377,652e33865aa8e0ca3feb7017ba8ec961,random,2,1,6,-50,-100
2378,652e33865aa8e0ca3feb7017ba8ec961,random,3,6,4,400,300
2379,652e33865aa8e0ca3feb7017ba8ec961,random,4,4,9,100,400
2380,652e33865aa8e0ca3feb7017ba8ec961,random,5,9,7,100,500
2381,652e33865aa8e0ca3feb7017ba8ec961,random,6,7,1,-50,450
2382,652e33865aa8e0ca3feb7017ba8ec961,random,7,1,6,-50,400
2383,652e33865aa8e0ca3feb7017ba8ec961,random,8,6,3,-50,350
2384,b041f06d6e609e7b703b088002b1dd56,random,1,0,1,-50,-50
2385,b041f06d6e609e7b703b088002b1dd56,random,2,1,6,200,150
2386,b041f06d6e609e7b703b088002b1dd56,random,3,6,0,100,250
2387,b041f06d6e609e7b703b088002b1dd56,random,4,0,1,-50,200
2388,b041f06d6e609e7b703b088002b1dd56,random,5,1,5,-50,150
2389,b041f06d6e609e7b703b088002b1dd56,random,6,5,0,400,550
2390,b041f06d6e609e7b703b088002b1dd56,random,7,0,4,200,750
2391,b041f06d6e609e7b703b088002b1dd56,random,8,4,6,200,950
2392,c9932e617d6eca94484c9b18f6ac04f3,random,1,2,6,200,200
2393,c9932e617d6eca94484c9b18f6ac04f3,random,2,6,8,-50,150
2394,c9932e617d6eca94484c9b18f6ac04f3,random,3,8,1,-50,100
2395,c9932e617d6eca94484c9b18f6ac04f3,random,4,1,4,-50,50
2396,c9932e617d6eca94484c9b18f6ac04f3,random,5,4,8,-50,0
2397,c9932e617d6eca94484c9b18f6ac04f3,random,6,8,6,0,0
2398,c9932e617d6eca94484c9b18f6ac04f3,random,7,6,8,-50,-50
2399,c9932e617d6eca94484c9b18f6ac04f3,random,8,8,1,-50,-100
2400,1851eca6c4e1cf00a08ae8ca8318e252,random,1,7,1,-50,-50
2401,1851eca6c4e1cf00a08ae8ca8318e252,random,2,1,5,200,150
2402,1851eca6c4e1cf00a08ae8ca8318e252,random,3,5,1,-50,100
2403,1851eca6c4e1cf00a08ae8ca8318e252,random,4,1,9,-50,50
2404,1851eca6c4e1cf00a08ae8ca8318e252,random,5,9,5,400,450
2405,1851eca6c4e1cf00a08ae8ca8318e252,random,6,5,1,-50,400
2406,1851eca6c4e1cf00a08ae8ca8318e252,random,7,1,5,200,600
2407,1851eca6c4e1cf00a08ae8ca8318e252,random,8,5,1,-50,550
2408,3fecfcdaed7227dae02ace272d9bc173,random,1,9,4,100,100
2409,3fecfcdaed7227dae02ace272d9bc173,random,2,4,1,100,200
2410,3fecfcdaed7227dae02ace272d9bc173,random,3,1,3,200,400
2411,3fecfcdaed7227dae02ace272d9bc173,random,4,3,5,-50,350
2412,3fecfcdaed7227dae02ace272d9bc173,random,5,5,8,-50,300
2413,3fecfcdaed7227dae02ace272d9bc173,random,6,8,7,-50,250
2414,3fecfcdaed7227dae02ace272d9bc173,random,7,7,0,200,450
2415,3fecfcdaed7227dae02ace272d9bc173,random,8,0,6,400,850
2416,fd79757a5f799b4c3a6cff05e4fde8f1,random,1,3,6,-50,-50
2417,fd79757a5f799b4c3a6cff05e4fde8f1,random,2,6,2,-50,-100
2418,fd79757a5f799b4c3a6cff05e4fde8f1,random,3,2,3,400,300
2419,fd79757a5f799b4c3a6cff05e4fde8f1,random,4,3,1,-50,250
2420,fd79757a5f799b4c3a6cff05e4fde8f1,random,5,1,0,200,450
2421,fd79757a5f799b4c3a6cff05e4fde8f1,random,6,0,9,200,650
2422,fd79757a5f799b4c3a6cff05e4fde8f1,random,7,9,8,0,650
2423,fd79757a5f799b4c3a6cff05e4fde8f1,random,8,8,1,-50,600
2424,0114b2e4a5bb9e1186e67b04d9607f48,random,1,6,5,0,0
2425,0114b2e4a5bb9e1186e67b04d9607f48,random,2,5,0,-50,-50
2426,0114b2e4a5bb9e1186e67b04d9607f48,random,3,0,9,-50,-100
2427,0114b2e4a5bb9e1186e67b04d9607f48,random,4,9,5,400,300
2428,0114b2e4a5bb9e1186e67b04d9607f48,random,5,5,1,100,400
2429,0114b2e4a5bb9e1186e67b04d9607f48,random,6,1,0,-50,350
2430,0114b2e4a5bb9e1186e67b04d9607f48,random,7,0,2,0,350
2431,0114b2e4a5bb9e1186e67b04d9607f48,random,8,2,6,200,550
2432,3130b0d6fd13435c736cdc7cccea4341,random,1,6,0,100,100
2433,3130b0d6fd13435c736cdc7cccea4341,random,2,0,2,-50,50
2434,3130b0d6fd13435c736cdc7cccea4341,random,3,2,8,-50,0
2435,3130b0d6fd13435c736cdc7cccea4341,random,4,8,7,400,400
2436,3130b0d6fd13435c736cdc7cccea4341,random,5,7,2,-50,350
2437,3130b0d6fd13435c736cdc7cccea4341,random,6,2,7,200,550
2438,3130b0d6fd13435c736cdc7cccea4341,random,7,7,0,100,650
2439,3130b0d6fd13435c736cdc7cccea4341,random,8,0,9,100,750
2440,11893ee3003270d344d3d98bc2b51c67,random,1,9,8,-50,-50
2441,11893ee3003270d344d3d98bc2b51c67,random,2,8,9,0,-50
2442,11893ee3003270d344d3d98bc2b51c67,random,3,9,8,-50,-100
2443,11893ee3003270d344d3d98bc2b51c67,random,4,8,1,-50,-150
2444,11893ee3003270d344d3d98bc2b51c67,random,5,1,3,-50,-200
2445,11893ee3003270d344d3d98bc2b51c67,random,6,3,4,200,0
2446,11893ee3003270d344d3d98bc2b51c67,random,7,4,6,200,200
2447,11893ee3003270d344d3d98bc2b51c67,random,8,6,3,200,400
2448,440c954798419ec7eb26724d83e36eb9,random,1,4,5,0,0
2449,440c954798419ec7eb26724d83e36eb9,random,2,5,4,200,200
2450,440c954798419ec7eb26724d83e36eb9,random,3,4,8,-50,150
2451,440c954798419ec7eb26724d83e36eb9,random,4,8,6,-50,100
2452,440c954798419ec7eb26724d83e36eb9,random,5,6,0,-50,50
2453,440c954798419ec7eb26724d83e36eb9,random,6,0,3,-50,0
2454,440c954798419ec7eb26724d83e36eb9,random,7,3,6,-50,-50
2455,440c954798419ec7eb26724d83e36eb9,random,8,6,0,-50,-100
2456,f1b3623cd1a9641d5d9a9cc55fd70db5,random,1,8,4,-50,-50
2457,f1b3623cd1a9641d5d9a9cc55fd70db5,random,2,4,7,-50,-100
2458,f1b3623cd1a9641d5d9a9cc55fd70db5,random,3,7,6,-50,-150
2459,f1b3623cd1a9641d5d9a9cc55fd70db5,random,4,6,1,200,50
2460,f1b3623cd1a9641d5d9a9cc55fd70db5,random,5,1,5,200,250
2461,f1b3623cd1a9641d5d9a9cc55fd70db5,random,6,5,1,200,450
2462,f1b3623cd1a9641d5d9a9cc55fd70db5,random,7,1,5,200,650
2463,f1b3623cd1a9641d5d9a9cc55fd70db5,random,8,5,1,200,850
2464,dc1ba8b693decf09b98c1357a65bc964,random,1,3,6,-50,-50
2465,dc1ba8b693decf09b98c1357a65bc964,random,2,6,1,-50,-100
2466,dc1ba8b693decf09b98c1357a65bc964,random,3,1,5,400,300
2467,dc1ba8b693decf09b98c1357a65bc964,random,4,5,0,100,400
2468,dc1ba8b693decf09b98c1357a65bc964,random,5,0,3,0,400
2469,dc1ba8b693decf09b98c1357a65bc964,random,6,3,2,-50,350
2470,dc1ba8b693decf09b98c1357a65bc964,random,7,2,1,-50,300
2471,dc1ba8b693decf09b98c1357a65bc964,random,8,1,8,-50,250
2472,d21232c17e9c9aad6e2936c51097dd9f,random,1,0,2,-50,-50
2473,d21232c17e9c9aad6e2936c51097dd9f,random,2,2,8,200,150
2474,d21232c17e9c9aad6e2936c51097dd9f,random,3,8,7,0,150
2475,d21232c17e9c9aad6e2936c51097dd9f,random,4,7,2,-50,100
2476,d21232c17e9c9aad6e2936c51097dd9f,random,5,2,8,200,300
2477,d21232c17e9c9aad6e2936c51097dd9f,random,6,8,7,0,300
2478,d21232c17e9c9aad6e2936c51097dd9f,random,7,7,8,-50,250
2479,d21232c17e9c9aad6e2936c51097dd9f,random,8,8,3,-50,200
2480,017b916a00be1c2c0db9580eb99c0c5e,random,1,4,8,200,200
2481,017b916a00be1c2c0db9580eb99c0c5e,random,2,8,0,-50,150
2482,017b916a00be1c2c0db9580eb99c0c5e,random,3,0,7,-50,100
2483,017b916a00be1c2c0db9580eb99c0c5e,random,4,7,9,400,500
2484,017b916a00be1c2c0db9580eb99c0c5e,random,5,9,4,200,700
2485,017b916a00be1c2c0db9580eb99c0c5e,random,6,4,1,-50,650
2486,017b916a00be1c2c0db9580eb99c0c5e,random,7,1,9,200,850
2487,017b916a00be1c2c0db9580eb99c0c5e,random,8,9,4,200,1050
2488,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,1,1,7,-50,-50
2489,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,2,7,2,0,-50
2490,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,3,2,1,100,50
2491,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,4,1,2,200,250
2492,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,5,2,9,-50,200
2493,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,6,9,4,0,200
2494,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,7,4,7,-50,150
2495,b8bce1e57a0a76f96bac5cfcddf9bdc3,random,8,7,6,-50,100
2496,800d3260969b70695e4a174da6077edb,random,1,8,7,-50,-50
2497,800d3260969b70695e4a174da6077edb,random,2,7,8,0,-50
2498,800d3260969b70695e4a174da6077edb,random,3,8,4,100,50
2499,800d3260969b70695e4a174da6077edb,random,4,4,8,100,150
2500,800d3260969b70695e4a174da6077edb,random,5,8,4,100,250
2501,800d3260969b70695e4a174da6077edb,random,6,4,8,100,350
2502,800d3260969b70695e4a174da6077edb,random,7,8,4,100,450
2503,800d3260969b70695e4a174da6077edb,random,8,4,6,100,550
2504,c98a5501941cecf8b1bd229a5cfe905b,random,1,2,3,200,200
2505,c98a5501941cecf8b1bd229a5cfe905b,random,2,3,2,200,400
2506,c98a5501941cecf8b1bd229a5cfe905b,random,3,2,3,200,600
2507,c98a5501941cecf8b1bd229a5cfe905b,random,4,3,6,-50,550
2508,c98a5501941cecf8b1bd229a5cfe905b,random,5,6,5,-50,500
2509,c98a5501941cecf8b1bd229a5cfe905b,random,6,5,0,-50,450
2510,c98a5501941cecf8b1bd229a5cfe905b,random,7,0,1,200,650
2511,c98a5501941cecf8b1bd229a5cfe905b,random,8,1,8,200,850
2512,d671557b0fa87b4caabdc1c86bfe1820,random,1,8,5,-50,-50
2513,d671557b0fa87b4caabdc1c86bfe1820,random,2,5,9,-50,-100
2514,d671557b0fa87b4caabdc1c86bfe1820,random,3,9,1,-50,-150
2515,d671557b0fa87b4caabdc1c86bfe1820,random,4,1,2,200,50
2516,d671557b0fa87b4caabdc1c86bfe1820,random,5,2,1,400,450
2517,d671557b0fa87b4caabdc1c86bfe1820,random,6,1,4,200,650
2518,d671557b0fa87b4caabdc1c86bfe1820,random,7,4,2,400,1050
